Obstacle	Distance	Speed	Steer
0.52	0.53	0.483367	0.488899
0.52	0.54	0.477855	0.488899
0.52	0.55	0.472372	0.488899
0.52	0.56	0.466924	0.488899
0.52	0.57	0.461518	0.488899
0.52	0.58	0.456161	0.488899
0.52	0.59	0.450859	0.488899
0.52	0.6	0.445618	0.488899
0.52	0.61	0.440446	0.488899
0.52	0.62	0.435348	0.488899
0.52	0.63	0.43033	0.488899
0.52	0.64	0.425398	0.488899
0.52	0.65	0.420557	0.488899
0.52	0.66	0.415812	0.488899
0.52	0.67	0.41117	0.488899
0.52	0.68	0.406633	0.488899
0.52	0.69	0.402208	0.488899
0.52	0.7	0.397899	0.488899
0.52	0.71	0.393709	0.488899
0.52	0.72	0.389642	0.488899
0.52	0.73	0.385702	0.488899
0.52	0.74	0.381892	0.488899
0.52	0.75	0.378215	0.488899
0.52	0.76	0.374675	0.488899
0.52	0.77	0.371272	0.488899
0.52	0.78	0.368011	0.488899
0.52	0.79	0.364891	0.488899
0.52	0.8	0.361917	0.488899
0.52	0.81	0.359088	0.488899
0.52	0.82	0.356405	0.488899
0.52	0.83	0.353871	0.488899
0.52	0.84	0.351486	0.488899
0.52	0.85	0.349249	0.488899
0.52	0.86	0.347162	0.488899
0.52	0.87	0.345225	0.488899
0.52	0.88	0.343437	0.488899
0.52	0.89	0.341798	0.488899
0.52	0.9	0.340308	0.488899
0.52	0.91	0.338965	0.488899
0.52	0.92	0.33777	0.488899
0.52	0.93	0.336721	0.488899
0.52	0.94	0.335816	0.488899
0.52	0.95	0.335055	0.488899
0.52	0.96	0.334436	0.488899
0.52	0.97	0.333958	0.488899
0.52	0.98	0.333619	0.488899
0.52	0.99	0.333417	0.488899
0.53	0	0.66665	0.483367
0.53	0.01	0.666583	0.483367
0.53	0.02	0.666381	0.483367
0.53	0.03	0.666042	0.483367
0.53	0.04	0.665564	0.483367
0.53	0.05	0.664945	0.483367
0.53	0.06	0.664184	0.483367
0.53	0.07	0.663279	0.483367
0.53	0.08	0.66223	0.483367
0.53	0.09	0.661035	0.483367
0.53	0.1	0.659692	0.483367
0.53	0.11	0.658202	0.483367
0.53	0.12	0.656563	0.483367
0.53	0.13	0.654775	0.483367
0.53	0.14	0.652838	0.483367
0.53	0.15	0.650751	0.483367
0.53	0.16	0.648514	0.483367
0.53	0.17	0.646129	0.483367
0.53	0.18	0.643595	0.483367
0.53	0.19	0.640912	0.483367
0.53	0.2	0.638083	0.483367
0.53	0.21	0.635109	0.483367
0.53	0.22	0.631989	0.483367
0.53	0.23	0.628728	0.483367
0.53	0.24	0.625325	0.483367
0.53	0.25	0.621785	0.483367
0.53	0.26	0.618108	0.483367
0.53	0.27	0.614298	0.483367
0.53	0.28	0.610358	0.483367
0.53	0.29	0.606291	0.483367
0.53	0.3	0.602101	0.483367
0.53	0.31	0.597792	0.483367
0.53	0.32	0.593367	0.483367
0.53	0.33	0.58883	0.483367
0.53	0.34	0.584188	0.483367
0.53	0.35	0.579443	0.483367
0.53	0.36	0.574602	0.483367
0.53	0.37	0.56967	0.483367
0.53	0.38	0.564652	0.483367
0.53	0.39	0.559554	0.483367
0.53	0.4	0.554382	0.483367
0.53	0.41	0.549141	0.483367
0.53	0.42	0.543839	0.483367
0.53	0.43	0.538482	0.483367
0.53	0.44	0.533076	0.483367
0.53	0.45	0.527628	0.483367
0.53	0.46	0.522145	0.483367
0.53	0.47	0.516633	0.483367
0.53	0.48	0.511101	0.483367
0.53	0.49	0.505554	0.483367
0.53	0.5	0.5	0.483367
0.53	0.51	0.494446	0.483367
0.53	0.52	0.488899	0.483367
0.53	0.53	0.483367	0.483367
0.53	0.54	0.477855	0.483367
0.53	0.55	0.472372	0.483367
0.53	0.56	0.466924	0.483367
0.53	0.57	0.461518	0.483367
0.53	0.58	0.456161	0.483367
0.53	0.59	0.450859	0.483367
0.53	0.6	0.445618	0.483367
0.53	0.61	0.440446	0.483367
0.53	0.62	0.435348	0.483367
0.53	0.63	0.43033	0.483367
0.53	0.64	0.425398	0.483367
0.53	0.65	0.420557	0.483367
0.53	0.66	0.415812	0.483367
0.53	0.67	0.41117	0.483367
0.53	0.68	0.406633	0.483367
0.53	0.69	0.402208	0.483367
0.53	0.7	0.397899	0.483367
0.53	0.71	0.393709	0.483367
0.53	0.72	0.389642	0.483367
0.53	0.73	0.385702	0.483367
0.53	0.74	0.381892	0.483367
0.53	0.75	0.378215	0.483367
0.53	0.76	0.374675	0.483367
0.53	0.77	0.371272	0.483367
0.53	0.78	0.368011	0.483367
0.53	0.79	0.364891	0.483367
0.53	0.8	0.361917	0.483367
0.53	0.81	0.359088	0.483367
0.53	0.82	0.356405	0.483367
0.53	0.83	0.353871	0.483367
0.53	0.84	0.351486	0.483367
0.53	0.85	0.349249	0.483367
0.53	0.86	0.347162	0.483367
0.53	0.87	0.345225	0.483367
0.53	0.88	0.343437	0.483367
0.53	0.89	0.341798	0.483367
0.53	0.9	0.340308	0.483367
0.53	0.91	0.338965	0.483367
0.53	0.92	0.33777	0.483367
0.53	0.93	0.336721	0.483367
0.53	0.94	0.335816	0.483367
0.53	0.95	0.335055	0.483367
0.53	0.96	0.334436	0.483367
0.53	0.97	0.333958	0.483367
0.53	0.98	0.333619	0.483367
0.53	0.99	0.333417	0.483367
0.54	0	0.66665	0.477855
0.54	0.01	0.666583	0.477855
0.54	0.02	0.666381	0.477855
0.54	0.03	0.666042	0.477855
0.54	0.04	0.665564	0.477855
0.54	0.05	0.664945	0.477855
0.54	0.06	0.664184	0.477855
0.54	0.07	0.663279	0.477855
0.54	0.08	0.66223	0.477855
0.54	0.09	0.661035	0.477855
0.54	0.1	0.659692	0.477855
0.54	0.11	0.658202	0.477855
0.54	0.12	0.656563	0.477855
0.54	0.13	0.654775	0.477855
0.54	0.14	0.652838	0.477855
0.54	0.15	0.650751	0.477855
0.54	0.16	0.648514	0.477855
0.54	0.17	0.646129	0.477855
0.54	0.18	0.643595	0.477855
0.54	0.19	0.640912	0.477855
0.54	0.2	0.638083	0.477855
0.54	0.21	0.635109	0.477855
0.54	0.22	0.631989	0.477855
0.54	0.23	0.628728	0.477855
0.54	0.24	0.625325	0.477855
0.54	0.25	0.621785	0.477855
0.54	0.26	0.618108	0.477855
0.54	0.27	0.614298	0.477855
0.54	0.28	0.610358	0.477855
0.54	0.29	0.606291	0.477855
0.54	0.3	0.602101	0.477855
0.54	0.31	0.597792	0.477855
0.54	0.32	0.593367	0.477855
0.54	0.33	0.58883	0.477855
0.54	0.34	0.584188	0.477855
0.54	0.35	0.579443	0.477855
0.54	0.36	0.574602	0.477855
0.54	0.37	0.56967	0.477855
0.54	0.38	0.564652	0.477855
0.54	0.39	0.559554	0.477855
0.54	0.4	0.554382	0.477855
0.54	0.41	0.549141	0.477855
0.54	0.42	0.543839	0.477855
0.54	0.43	0.538482	0.477855
0.54	0.44	0.533076	0.477855
0.54	0.45	0.527628	0.477855
0.54	0.46	0.522145	0.477855
0.54	0.47	0.516633	0.477855
0.54	0.48	0.511101	0.477855
0.54	0.49	0.505554	0.477855
0.54	0.5	0.5	0.477855
0.54	0.51	0.494446	0.477855
0.54	0.52	0.488899	0.477855
0.54	0.53	0.483367	0.477855
0.54	0.54	0.477855	0.477855
0.54	0.55	0.472372	0.477855
0.54	0.56	0.466924	0.477855
0.54	0.57	0.461518	0.477855
0.54	0.58	0.456161	0.477855
0.54	0.59	0.450859	0.477855
0.54	0.6	0.445618	0.477855
0.54	0.61	0.440446	0.477855
0.54	0.62	0.435348	0.477855
0.54	0.63	0.43033	0.477855
0.54	0.64	0.425398	0.477855
0.54	0.65	0.420557	0.477855
0.54	0.66	0.415812	0.477855
0.54	0.67	0.41117	0.477855
0.54	0.68	0.406633	0.477855
0.54	0.69	0.402208	0.477855
0.54	0.7	0.397899	0.477855
0.54	0.71	0.393709	0.477855
0.54	0.72	0.389642	0.477855
0.54	0.73	0.385702	0.477855
0.54	0.74	0.381892	0.477855
0.54	0.75	0.378215	0.477855
0.54	0.76	0.374675	0.477855
0.54	0.77	0.371272	0.477855
0.54	0.78	0.368011	0.477855
0.54	0.79	0.364891	0.477855
0.54	0.8	0.361917	0.477855
0.54	0.81	0.359088	0.477855
0.54	0.82	0.356405	0.477855
0.54	0.83	0.353871	0.477855
0.54	0.84	0.351486	0.477855
0.54	0.85	0.349249	0.477855
0.54	0.86	0.347162	0.477855
0.54	0.87	0.345225	0.477855
0.54	0.88	0.343437	0.477855
0.54	0.89	0.341798	0.477855
0.54	0.9	0.340308	0.477855
0.54	0.91	0.338965	0.477855
0.54	0.92	0.33777	0.477855
0.54	0.93	0.336721	0.477855
0.54	0.94	0.335816	0.477855
0.54	0.95	0.335055	0.477855
0.54	0.96	0.334436	0.477855
0.54	0.97	0.333958	0.477855
0.54	0.98	0.333619	0.477855
0.54	0.99	0.333417	0.477855
0.55	0	0.66665	0.472372
0.55	0.01	0.666583	0.472372
0.55	0.02	0.666381	0.472372
0.55	0.03	0.666042	0.472372
0.55	0.04	0.665564	0.472372
0.55	0.05	0.664945	0.472372
0.55	0.06	0.664184	0.472372
0.55	0.07	0.663279	0.472372
0.55	0.08	0.66223	0.472372
0.55	0.09	0.661035	0.472372
0.55	0.1	0.659692	0.472372
0.55	0.11	0.658202	0.472372
0.55	0.12	0.656563	0.472372
0.55	0.13	0.654775	0.472372
0.55	0.14	0.652838	0.472372
0.55	0.15	0.650751	0.472372
0.55	0.16	0.648514	0.472372
0.55	0.17	0.646129	0.472372
0.55	0.18	0.643595	0.472372
0.55	0.19	0.640912	0.472372
0.55	0.2	0.638083	0.472372
0.55	0.21	0.635109	0.472372
0.55	0.22	0.631989	0.472372
0.55	0.23	0.628728	0.472372
0.55	0.24	0.625325	0.472372
0.55	0.25	0.621785	0.472372
0.55	0.26	0.618108	0.472372
0.55	0.27	0.614298	0.472372
0.55	0.28	0.610358	0.472372
0.55	0.29	0.606291	0.472372
0.55	0.3	0.602101	0.472372
0.55	0.31	0.597792	0.472372
0.55	0.32	0.593367	0.472372
0.55	0.33	0.58883	0.472372
0.55	0.34	0.584188	0.472372
0.55	0.35	0.579443	0.472372
0.55	0.36	0.574602	0.472372
0.55	0.37	0.56967	0.472372
0.55	0.38	0.564652	0.472372
0.55	0.39	0.559554	0.472372
0.55	0.4	0.554382	0.472372
0.55	0.41	0.549141	0.472372
0.55	0.42	0.543839	0.472372
0.55	0.43	0.538482	0.472372
0.55	0.44	0.533076	0.472372
0.55	0.45	0.527628	0.472372
0.55	0.46	0.522145	0.472372
0.55	0.47	0.516633	0.472372
0.55	0.48	0.511101	0.472372
0.55	0.49	0.505554	0.472372
0.55	0.5	0.5	0.472372
0.55	0.51	0.494446	0.472372
0.55	0.52	0.488899	0.472372
0.55	0.53	0.483367	0.472372
0.55	0.54	0.477855	0.472372
0.55	0.55	0.472372	0.472372
0.55	0.56	0.466924	0.472372
0.55	0.57	0.461518	0.472372
0.55	0.58	0.456161	0.472372
0.55	0.59	0.450859	0.472372
0.55	0.6	0.445618	0.472372
0.55	0.61	0.440446	0.472372
0.55	0.62	0.435348	0.472372
0.55	0.63	0.43033	0.472372
0.55	0.64	0.425398	0.472372
0.55	0.65	0.420557	0.472372
0.55	0.66	0.415812	0.472372
0.55	0.67	0.41117	0.472372
0.55	0.68	0.406633	0.472372
0.55	0.69	0.402208	0.472372
0.55	0.7	0.397899	0.472372
0.55	0.71	0.393709	0.472372
0.55	0.72	0.389642	0.472372
0.55	0.73	0.385702	0.472372
0.55	0.74	0.381892	0.472372
0.55	0.75	0.378215	0.472372
0.55	0.76	0.374675	0.472372
0.55	0.77	0.371272	0.472372
0.55	0.78	0.368011	0.472372
0.55	0.79	0.364891	0.472372
0.55	0.8	0.361917	0.472372
0.55	0.81	0.359088	0.472372
0.55	0.82	0.356405	0.472372
0.55	0.83	0.353871	0.472372
0.55	0.84	0.351486	0.472372
0.55	0.85	0.349249	0.472372
0.55	0.86	0.347162	0.472372
0.55	0.87	0.345225	0.472372
0.55	0.88	0.343437	0.472372
0.55	0.89	0.341798	0.472372
0.55	0.9	0.340308	0.472372
0.55	0.91	0.338965	0.472372
0.55	0.92	0.33777	0.472372
0.55	0.93	0.336721	0.472372
0.55	0.94	0.335816	0.472372
0.55	0.95	0.335055	0.472372
0.55	0.96	0.334436	0.472372
0.55	0.97	0.333958	0.472372
0.55	0.98	0.333619	0.472372
0.55	0.99	0.333417	0.472372
0.56	0	0.66665	0.466924
0.56	0.01	0.666583	0.466924
0.56	0.02	0.666381	0.466924
0.56	0.03	0.666042	0.466924
0.56	0.04	0.665564	0.466924
0.56	0.05	0.664945	0.466924
0.56	0.06	0.664184	0.466924
0.56	0.07	0.663279	0.466924
0.56	0.08	0.66223	0.466924
0.56	0.09	0.661035	0.466924
0.56	0.1	0.659692	0.466924
0.56	0.11	0.658202	0.466924
0.56	0.12	0.656563	0.466924
0.56	0.13	0.654775	0.466924
0.56	0.14	0.652838	0.466924
0.56	0.15	0.650751	0.466924
0.56	0.16	0.648514	0.466924
0.56	0.17	0.646129	0.466924
0.56	0.18	0.643595	0.466924
0.56	0.19	0.640912	0.466924
0.56	0.2	0.638083	0.466924
0.56	0.21	0.635109	0.466924
0.56	0.22	0.631989	0.466924
0.56	0.23	0.628728	0.466924
0.56	0.24	0.625325	0.466924
0.56	0.25	0.621785	0.466924
0.56	0.26	0.618108	0.466924
0.56	0.27	0.614298	0.466924
0.56	0.28	0.610358	0.466924
0.56	0.29	0.606291	0.466924
0.56	0.3	0.602101	0.466924
0.56	0.31	0.597792	0.466924
0.56	0.32	0.593367	0.466924
0.56	0.33	0.58883	0.466924
0.56	0.34	0.584188	0.466924
0.56	0.35	0.579443	0.466924
0.56	0.36	0.574602	0.466924
0.56	0.37	0.56967	0.466924
0.56	0.38	0.564652	0.466924
0.56	0.39	0.559554	0.466924
0.56	0.4	0.554382	0.466924
0.56	0.41	0.549141	0.466924
0.56	0.42	0.543839	0.466924
0.56	0.43	0.538482	0.466924
0.56	0.44	0.533076	0.466924
0.56	0.45	0.527628	0.466924
0.56	0.46	0.522145	0.466924
0.56	0.47	0.516633	0.466924
0.56	0.48	0.511101	0.466924
0.56	0.49	0.505554	0.466924
0.56	0.5	0.5	0.466924
0.56	0.51	0.494446	0.466924
0.56	0.52	0.488899	0.466924
0.56	0.53	0.483367	0.466924
0.56	0.54	0.477855	0.466924
0.56	0.55	0.472372	0.466924
0.56	0.56	0.466924	0.466924
0.56	0.57	0.461518	0.466924
0.56	0.58	0.456161	0.466924
0.56	0.59	0.450859	0.466924
0.56	0.6	0.445618	0.466924
0.56	0.61	0.440446	0.466924
0.56	0.62	0.435348	0.466924
0.56	0.63	0.43033	0.466924
0.56	0.64	0.425398	0.466924
0.56	0.65	0.420557	0.466924
0.56	0.66	0.415812	0.466924
0.56	0.67	0.41117	0.466924
0.56	0.68	0.406633	0.466924
0.56	0.69	0.402208	0.466924
0.56	0.7	0.397899	0.466924
0.56	0.71	0.393709	0.466924
0.56	0.72	0.389642	0.466924
0.56	0.73	0.385702	0.466924
0.56	0.74	0.381892	0.466924
0.56	0.75	0.378215	0.466924
0.56	0.76	0.374675	0.466924
0.56	0.77	0.371272	0.466924
0.56	0.78	0.368011	0.466924
0.56	0.79	0.364891	0.466924
0.56	0.8	0.361917	0.466924
0.56	0.81	0.359088	0.466924
0.56	0.82	0.356405	0.466924
0.56	0.83	0.353871	0.466924
0.56	0.84	0.351486	0.466924
0.56	0.85	0.349249	0.466924
0.56	0.86	0.347162	0.466924
0.56	0.87	0.345225	0.466924
0.56	0.88	0.343437	0.466924
0.56	0.89	0.341798	0.466924
0.56	0.9	0.340308	0.466924
0.56	0.91	0.338965	0.466924
0.56	0.92	0.33777	0.466924
0.56	0.93	0.336721	0.466924
0.56	0.94	0.335816	0.466924
0.56	0.95	0.335055	0.466924
0.56	0.96	0.334436	0.466924
0.56	0.97	0.333958	0.466924
0.56	0.98	0.333619	0.466924
0.56	0.99	0.333417	0.466924
0.57	0	0.66665	0.461518
0.57	0.01	0.666583	0.461518
0.57	0.02	0.666381	0.461518
0.57	0.03	0.666042	0.461518
0.57	0.04	0.665564	0.461518
0.57	0.05	0.664945	0.461518
0.57	0.06	0.664184	0.461518
0.57	0.07	0.663279	0.461518
0.57	0.08	0.66223	0.461518
0.57	0.09	0.661035	0.461518
0.57	0.1	0.659692	0.461518
0.57	0.11	0.658202	0.461518
0.57	0.12	0.656563	0.461518
0.57	0.13	0.654775	0.461518
0.57	0.14	0.652838	0.461518
0.57	0.15	0.650751	0.461518
0.57	0.16	0.648514	0.461518
0.57	0.17	0.646129	0.461518
0.57	0.18	0.643595	0.461518
0.57	0.19	0.640912	0.461518
0.57	0.2	0.638083	0.461518
0.57	0.21	0.635109	0.461518
0.57	0.22	0.631989	0.461518
0.57	0.23	0.628728	0.461518
0.57	0.24	0.625325	0.461518
0.57	0.25	0.621785	0.461518
0.57	0.26	0.618108	0.461518
0.57	0.27	0.614298	0.461518
0.57	0.28	0.610358	0.461518
0.57	0.29	0.606291	0.461518
0.57	0.3	0.602101	0.461518
0.57	0.31	0.597792	0.461518
0.57	0.32	0.593367	0.461518
0.57	0.33	0.58883	0.461518
0.57	0.34	0.584188	0.461518
0.57	0.35	0.579443	0.461518
0.57	0.36	0.574602	0.461518
0.57	0.37	0.56967	0.461518
0.57	0.38	0.564652	0.461518
0.57	0.39	0.559554	0.461518
0.57	0.4	0.554382	0.461518
0.57	0.41	0.549141	0.461518
0.57	0.42	0.543839	0.461518
0.57	0.43	0.538482	0.461518
0.57	0.44	0.533076	0.461518
0.57	0.45	0.527628	0.461518
0.57	0.46	0.522145	0.461518
0.57	0.47	0.516633	0.461518
0.57	0.48	0.511101	0.461518
0.57	0.49	0.505554	0.461518
0.57	0.5	0.5	0.461518
0.57	0.51	0.494446	0.461518
0.57	0.52	0.488899	0.461518
0.57	0.53	0.483367	0.461518
0.57	0.54	0.477855	0.461518
0.57	0.55	0.472372	0.461518
0.57	0.56	0.466924	0.461518
0.57	0.57	0.461518	0.461518
0.57	0.58	0.456161	0.461518
0.57	0.59	0.450859	0.461518
0.57	0.6	0.445618	0.461518
0.57	0.61	0.440446	0.461518
0.57	0.62	0.435348	0.461518
0.57	0.63	0.43033	0.461518
0.57	0.64	0.425398	0.461518
0.57	0.65	0.420557	0.461518
0.57	0.66	0.415812	0.461518
0.57	0.67	0.41117	0.461518
0.57	0.68	0.406633	0.461518
0.57	0.69	0.402208	0.461518
0.57	0.7	0.397899	0.461518
0.57	0.71	0.393709	0.461518
0.57	0.72	0.389642	0.461518
0.57	0.73	0.385702	0.461518
0.57	0.74	0.381892	0.461518
0.57	0.75	0.378215	0.461518
0.57	0.76	0.374675	0.461518
0.57	0.77	0.371272	0.461518
0.57	0.78	0.368011	0.461518
0.57	0.79	0.364891	0.461518
0.57	0.8	0.361917	0.461518
0.57	0.81	0.359088	0.461518
0.57	0.82	0.356405	0.461518
0.57	0.83	0.353871	0.461518
0.57	0.84	0.351486	0.461518
0.57	0.85	0.349249	0.461518
0.57	0.86	0.347162	0.461518
0.57	0.87	0.345225	0.461518
0.57	0.88	0.343437	0.461518
0.57	0.89	0.341798	0.461518
0.57	0.9	0.340308	0.461518
0.57	0.91	0.338965	0.461518
0.57	0.92	0.33777	0.461518
0.57	0.93	0.336721	0.461518
0.57	0.94	0.335816	0.461518
0.57	0.95	0.335055	0.461518
0.57	0.96	0.334436	0.461518
0.57	0.97	0.333958	0.461518
0.57	0.98	0.333619	0.461518
0.57	0.99	0.333417	0.461518
0.58	0	0.66665	0.456161
0.58	0.01	0.666583	0.456161
0.58	0.02	0.666381	0.456161
0.58	0.03	0.666042	0.456161
0.58	0.04	0.665564	0.456161
0.58	0.05	0.664945	0.456161
0.58	0.06	0.664184	0.456161
0.58	0.07	0.663279	0.456161
0.58	0.08	0.66223	0.456161
0.58	0.09	0.661035	0.456161
0.58	0.1	0.659692	0.456161
0.58	0.11	0.658202	0.456161
0.58	0.12	0.656563	0.456161
0.58	0.13	0.654775	0.456161
0.58	0.14	0.652838	0.456161
0.58	0.15	0.650751	0.456161
0.58	0.16	0.648514	0.456161
0.58	0.17	0.646129	0.456161
0.58	0.18	0.643595	0.456161
0.58	0.19	0.640912	0.456161
0.58	0.2	0.638083	0.456161
0.58	0.21	0.635109	0.456161
0.58	0.22	0.631989	0.456161
0.58	0.23	0.628728	0.456161
0.58	0.24	0.625325	0.456161
0.58	0.25	0.621785	0.456161
0.58	0.26	0.618108	0.456161
0.58	0.27	0.614298	0.456161
0.58	0.28	0.610358	0.456161
0.58	0.29	0.606291	0.456161
0.58	0.3	0.602101	0.456161
0.58	0.31	0.597792	0.456161
0.58	0.32	0.593367	0.456161
0.58	0.33	0.58883	0.456161
0.58	0.34	0.584188	0.456161
0.58	0.35	0.579443	0.456161
0.58	0.36	0.574602	0.456161
0.58	0.37	0.56967	0.456161
0.58	0.38	0.564652	0.456161
0.58	0.39	0.559554	0.456161
0.58	0.4	0.554382	0.456161
0.58	0.41	0.549141	0.456161
0.58	0.42	0.543839	0.456161
0.58	0.43	0.538482	0.456161
0.58	0.44	0.533076	0.456161
0.58	0.45	0.527628	0.456161
0.58	0.46	0.522145	0.456161
0.58	0.47	0.516633	0.456161
0.58	0.48	0.511101	0.456161
0.58	0.49	0.505554	0.456161
0.58	0.5	0.5	0.456161
0.58	0.51	0.494446	0.456161
0.58	0.52	0.488899	0.456161
0.58	0.53	0.483367	0.456161
0.58	0.54	0.477855	0.456161
0.58	0.55	0.472372	0.456161
0.58	0.56	0.466924	0.456161
0.58	0.57	0.461518	0.456161
0.58	0.58	0.456161	0.456161
0.58	0.59	0.450859	0.456161
0.58	0.6	0.445618	0.456161
0.58	0.61	0.440446	0.456161
0.58	0.62	0.435348	0.456161
0.58	0.63	0.43033	0.456161
0.58	0.64	0.425398	0.456161
0.58	0.65	0.420557	0.456161
0.58	0.66	0.415812	0.456161
0.58	0.67	0.41117	0.456161
0.58	0.68	0.406633	0.456161
0.58	0.69	0.402208	0.456161
0.58	0.7	0.397899	0.456161
0.58	0.71	0.393709	0.456161
0.58	0.72	0.389642	0.456161
0.58	0.73	0.385702	0.456161
0.58	0.74	0.381892	0.456161
0.58	0.75	0.378215	0.456161
0.58	0.76	0.374675	0.456161
0.58	0.77	0.371272	0.456161
0.58	0.78	0.368011	0.456161
0.58	0.79	0.364891	0.456161
0.58	0.8	0.361917	0.456161
0.58	0.81	0.359088	0.456161
0.58	0.82	0.356405	0.456161
0.58	0.83	0.353871	0.456161
0.58	0.84	0.351486	0.456161
0.58	0.85	0.349249	0.456161
0.58	0.86	0.347162	0.456161
0.58	0.87	0.345225	0.456161
0.58	0.88	0.343437	0.456161
0.58	0.89	0.341798	0.456161
0.58	0.9	0.340308	0.456161
0.58	0.91	0.338965	0.456161
0.58	0.92	0.33777	0.456161
0.58	0.93	0.336721	0.456161
0.58	0.94	0.335816	0.456161
0.58	0.95	0.335055	0.456161
0.58	0.96	0.334436	0.456161
0.58	0.97	0.333958	0.456161
0.58	0.98	0.333619	0.456161
0.58	0.99	0.333417	0.456161
0.59	0	0.66665	0.450859
0.59	0.01	0.666583	0.450859
0.59	0.02	0.666381	0.450859
0.59	0.03	0.666042	0.450859
0.59	0.04	0.665564	0.450859
0.59	0.05	0.664945	0.450859
0.59	0.06	0.664184	0.450859
0.59	0.07	0.663279	0.450859
0.59	0.08	0.66223	0.450859
0.59	0.09	0.661035	0.450859
0.59	0.1	0.659692	0.450859
0.59	0.11	0.658202	0.450859
0.59	0.12	0.656563	0.450859
0.59	0.13	0.654775	0.450859
0.59	0.14	0.652838	0.450859
0.59	0.15	0.650751	0.450859
0.59	0.16	0.648514	0.450859
0.59	0.17	0.646129	0.450859
0.59	0.18	0.643595	0.450859
0.59	0.19	0.640912	0.450859
0.59	0.2	0.638083	0.450859
0.59	0.21	0.635109	0.450859
0.59	0.22	0.631989	0.450859
0.59	0.23	0.628728	0.450859
0.59	0.24	0.625325	0.450859
0.59	0.25	0.621785	0.450859
0.59	0.26	0.618108	0.450859
0.59	0.27	0.614298	0.450859
0.59	0.28	0.610358	0.450859
0.59	0.29	0.606291	0.450859
0.59	0.3	0.602101	0.450859
0.59	0.31	0.597792	0.450859
0.59	0.32	0.593367	0.450859
0.59	0.33	0.58883	0.450859
0.59	0.34	0.584188	0.450859
0.59	0.35	0.579443	0.450859
0.59	0.36	0.574602	0.450859
0.59	0.37	0.56967	0.450859
0.59	0.38	0.564652	0.450859
0.59	0.39	0.559554	0.450859
0.59	0.4	0.554382	0.450859
0.59	0.41	0.549141	0.450859
0.59	0.42	0.543839	0.450859
0.59	0.43	0.538482	0.450859
0.59	0.44	0.533076	0.450859
0.59	0.45	0.527628	0.450859
0.59	0.46	0.522145	0.450859
0.59	0.47	0.516633	0.450859
0.59	0.48	0.511101	0.450859
0.59	0.49	0.505554	0.450859
0.59	0.5	0.5	0.450859
0.59	0.51	0.494446	0.450859
0.59	0.52	0.488899	0.450859
0.59	0.53	0.483367	0.450859
0.59	0.54	0.477855	0.450859
0.59	0.55	0.472372	0.450859
0.59	0.56	0.466924	0.450859
0.59	0.57	0.461518	0.450859
0.59	0.58	0.456161	0.450859
0.59	0.59	0.450859	0.450859
0.59	0.6	0.445618	0.450859
0.59	0.61	0.440446	0.450859
0.59	0.62	0.435348	0.450859
0.59	0.63	0.43033	0.450859
0.59	0.64	0.425398	0.450859
0.59	0.65	0.420557	0.450859
0.59	0.66	0.415812	0.450859
0.59	0.67	0.41117	0.450859
0.59	0.68	0.406633	0.450859
0.59	0.69	0.402208	0.450859
0.59	0.7	0.397899	0.450859
0.59	0.71	0.393709	0.450859
0.59	0.72	0.389642	0.450859
0.59	0.73	0.385702	0.450859
0.59	0.74	0.381892	0.450859
0.59	0.75	0.378215	0.450859
0.59	0.76	0.374675	0.450859
0.59	0.77	0.371272	0.450859
0.59	0.78	0.368011	0.450859
0.59	0.79	0.364891	0.450859
0.59	0.8	0.361917	0.450859
0.59	0.81	0.359088	0.450859
0.59	0.82	0.356405	0.450859
0.59	0.83	0.353871	0.450859
0.59	0.84	0.351486	0.450859
0.59	0.85	0.349249	0.450859
0.59	0.86	0.347162	0.450859
0.59	0.87	0.345225	0.450859
0.59	0.88	0.343437	0.450859
0.59	0.89	0.341798	0.450859
0.59	0.9	0.340308	0.450859
0.59	0.91	0.338965	0.450859
0.59	0.92	0.33777	0.450859
0.59	0.93	0.336721	0.450859
0.59	0.94	0.335816	0.450859
0.59	0.95	0.335055	0.450859
0.59	0.96	0.334436	0.450859
0.59	0.97	0.333958	0.450859
0.59	0.98	0.333619	0.450859
0.59	0.99	0.333417	0.450859
0.6	0	0.66665	0.445618
0.6	0.01	0.666583	0.445618
0.6	0.02	0.666381	0.445618
0.6	0.03	0.666042	0.445618
0.6	0.04	0.665564	0.445618
0.6	0.05	0.664945	0.445618
0.6	0.06	0.664184	0.445618
0.6	0.07	0.663279	0.445618
0.6	0.08	0.66223	0.445618
0.6	0.09	0.661035	0.445618
0.6	0.1	0.659692	0.445618
0.6	0.11	0.658202	0.445618
0.6	0.12	0.656563	0.445618
0.6	0.13	0.654775	0.445618
0.6	0.14	0.652838	0.445618
0.6	0.15	0.650751	0.445618
0.6	0.16	0.648514	0.445618
0.6	0.17	0.646129	0.445618
0.6	0.18	0.643595	0.445618
0.6	0.19	0.640912	0.445618
0.6	0.2	0.638083	0.445618
0.6	0.21	0.635109	0.445618
0.6	0.22	0.631989	0.445618
0.6	0.23	0.628728	0.445618
0.6	0.24	0.625325	0.445618
0.6	0.25	0.621785	0.445618
0.6	0.26	0.618108	0.445618
0.6	0.27	0.614298	0.445618
0.6	0.28	0.610358	0.445618
0.6	0.29	0.606291	0.445618
0.6	0.3	0.602101	0.445618
